CODMUNRES,ano_nasc,Qtd_1parto,Qtd_Total
315650,2014,21,72
315650,2015,24,82
315650,2016,20,57
315650,2017,9,42
315650,2018,25,73
315650,2019,22,58
315660,2012,39,111
315660,2013,39,95
315660,2014,32,92
315660,2015,30,81
315660,2016,32,90
315660,2017,32,94
315660,2018,35,87
315660,2019,28,105
315670,2012,822,1823
315670,2013,837,1797
315670,2014,856,1855
315670,2015,813,1809
315670,2016,838,1763
315670,2017,841,1845
315670,2018,835,1807
315670,2019,738,1639
315680,2012,84,213
315680,2013,59,197
315680,2014,66,183
315680,2015,66,157
315680,2016,65,176
315680,2017,64,164
315680,2018,71,149
315680,2019,71,165
315690,2012,121,303
315690,2013,101,303
315690,2014,121,332
315690,2015,122,310
315690,2016,123,333
315690,2017,116,329
315690,2018,131,325
315690,2019,126,319
315700,2012,218,494
315700,2013,252,533
315700,2014,280,559
315700,2015,203,550
315700,2016,242,504
315700,2017,199,488
315700,2018,230,553
315700,2019,227,513
315710,2012,15,81
315710,2013,19,78
315710,2014,25,91
315710,2015,16,73
315710,2016,23,79
315710,2017,24,83
315710,2018,15,51
315710,2019,18,62
315720,2012,170,362
315720,2013,192,448
315720,2014,194,422
315720,2015,221,468
315720,2016,201,420
315720,2017,187,414
315720,2018,178,387
315720,2019,168,391
315725,2012,45,94
315725,2013,40,93
315725,2014,41,108
315725,2015,45,94
315725,2016,52,113
315725,2017,31,77
315725,2018,51,127
315725,2019,51,121
315727,2012,14,30
315727,2013,13,33
315727,2014,9,34
315727,2015,0,20
315727,2016,5,31
315727,2017,10,25
315727,2018,12,25
315727,2019,12,33
315730,2012,17,40
315730,2013,20,40
315730,2014,13,34
315730,2015,21,42
315730,2016,19,40
315730,2017,13,32
315730,2018,22,40
315730,2019,21,39
315733,2012,35,74
315733,2013,34,86
315733,2014,47,102
315733,2015,42,81
315733,2016,44,92
315733,2017,51,101
315733,2018,33,76
315733,2019,48,95
315737,2012,21,56
315737,2013,21,40
315737,2014,29,53
315737,2015,17,45
315737,2016,16,45
315737,2017,12,28
315737,2018,11,34
315737,2019,20,45
315740,2012,19,39
315740,2013,20,47
315740,2014,18,42
315740,2015,22,39
315740,2016,18,44
315740,2017,19,40
315740,2018,18,42
315740,2019,22,46
315750,2012,25,64
315750,2013,27,61
315750,2014,33,71
315750,2015,24,60
315750,2016,21,55
315750,2017,23,63
315750,2018,27,53
315750,2019,22,51
315760,2012,24,53
315760,2013,23,54
315760,2014,19,46
315760,2015,14,36
315760,2016,13,43
315760,2017,17,51
315760,2018,16,42
315760,2019,14,46
315765,2012,29,100
315765,2013,42,113
315765,2014,39,119
315765,2015,35,94
315765,2016,27,95
315765,2017,35,94
315765,2018,31,93
315765,2019,32,94
315770,2012,39,152
315770,2013,28,113
315770,2014,78,188
315770,2015,68,192
315770,2016,83,187
315770,2017,83,198
315770,2018,72,192
315770,2019,75,206
315780,2012,1501,3202
315780,2013,1482,3237
315780,2014,1504,3232
315780,2015,1522,3161
315780,2016,1393,3009
315780,2017,1468,3131
315780,2018,1360,3127
315780,2019,1370,2992
315790,2012,99,240
315790,2013,102,227
315790,2014,103,250
315790,2015,111,239
315790,2016,103,251
315790,2017,81,224
315790,2018,111,254
315790,2019,111,250
315800,2012,52,125
315800,2013,48,150
315800,2014,65,151
315800,2015,43,152
315800,2016,69,143
315800,2017,62,136
315800,2018,55,133
315800,2019,44,123
315810,2012,14,44
315810,2013,13,39
315810,2014,10,47
315810,2015,7,37
315810,2016,7,47
315810,2017,12,47
315810,2018,15,54
315810,2019,19,66
315820,2012,102,218
315820,2013,83,180
315820,2014,75,182
315820,2015,74,150
315820,2016,77,171
315820,2017,87,194
315820,2018,81,181
315820,2019,82,173
315830,2012,34,74
315830,2013,29,79
315830,2014,39,84
315830,2015,43,84
315830,2016,34,70
315830,2017,36,76
315830,2018,39,80
315830,2019,28,78
315840,2012,17,38
315840,2013,21,41
315840,2014,8,18
315840,2015,6,23
315840,2016,6,12
315840,2017,16,29
315840,2018,9,26
315840,2019,8,26
315850,2012,27,62
315850,2013,29,55
315850,2014,28,54
315850,2015,29,62
315850,2016,26,60
315850,2017,23,55
315850,2018,24,53
315850,2019,26,61
315860,2012,14,44
315860,2013,21,46
315860,2014,19,43
315860,2015,8,45
315860,2016,15,43
315860,2017,14,36
315860,2018,16,31
315860,2019,10,30
315870,2012,16,30
315870,2013,16,30
315870,2014,12,20
315870,2015,15,24
315870,2016,5,18
315870,2017,13,23
315870,2018,10,24
315870,2019,7,18
315880,2012,16,40
315880,2013,23,52
315880,2014,20,42
315880,2015,30,56
315880,2016,32,54
315880,2017,27,64
315880,2018,26,51
315880,2019,26,53
315890,2012,44,99
315890,2013,52,105
315890,2014,46,108
315890,2015,41,110
315890,2016,61,120
315890,2017,53,110
315890,2018,61,154
315890,2019,67,136
315895,2012,222,463
315895,2013,253,501
315895,2014,285,595
315895,2015,314,595
315895,2016,337,630
315895,2017,367,673
315895,2018,402,718
315895,2019,344,738
315900,2012,24,43
315900,2013,19,41
315900,2014,19,51
315900,2015,22,59
315900,2016,25,51
315900,2017,20,52
315900,2018,30,62
315900,2019,21,50
315910,2012,20,40
315910,2013,14,31
315910,2014,14,27
315910,2015,20,36
315910,2016,23,35
315910,2017,16,32
315910,2018,12,32
315910,2019,10,28
315920,2012,37,93
315920,2013,40,79
315920,2014,32,73
315920,2015,41,68
315920,2016,23,66
315920,2017,41,89
315920,2018,41,78
315920,2019,39,86
315930,2012,19,51
315930,2013,15,41
315930,2014,14,30
315930,2015,19,49
315930,2016,14,41
315930,2017,21,44
315930,2018,10,33
315930,2019,14,36
315935,2012,53,105
315935,2013,38,106
315935,2014,36,92
315935,2015,45,102
315935,2016,49,103
315935,2017,34,90
315935,2018,34,91
315935,2019,47,110
315940,2012,11,32
315940,2013,18,40
315940,2014,14,40
315940,2015,13,35
315940,2016,12,23
315940,2017,15,30
315940,2018,10,27
315940,2019,9,25
315950,2012,32,79
315950,2013,20,46
315950,2014,36,81
315950,2015,39,87
315950,2016,29,72
315950,2017,34,77
315950,2018,46,92
315950,2019,40,85
315960,2012,157,503
315960,2013,221,552
315960,2014,203,525
315960,2015,202,498
315960,2016,198,471
315960,2017,220,529
315960,2018,245,533
315960,2019,196,472
315970,2012,2,30
315970,2013,5,28
315970,2014,13,37
315970,2015,11,32
315970,2016,14,32
315970,2017,14,39
315970,2018,15,38
315970,2019,12,31
315980,2012,102,255
315980,2013,111,252
315980,2014,109,260
315980,2015,142,280
315980,2016,146,312
315980,2017,120,274
315980,2018,110,287
315980,2019,101,257
315990,2012,101,229
315990,2013,89,195
315990,2014,104,217
315990,2015,98,199
315990,2016,93,191
315990,2017,86,197
315990,2018,89,187
315990,2019,91,212
316000,2012,16,32
316000,2013,10,25
316000,2014,16,30
316000,2015,6,17
316000,2016,10,25
316000,2017,14,32
316000,2018,22,36
316000,2019,15,24
316010,2012,31,72
316010,2013,25,60
316010,2014,21,57
316010,2015,28,60
316010,2016,20,47
316010,2017,24,65
316010,2018,24,52
316010,2019,24,53
316020,2012,1,49
316020,2013,0,40
316020,2014,3,37
316020,2015,4,41
316020,2016,4,34
316020,2017,6,53
316020,2018,1,32
316020,2019,3,47
316030,2012,34,150
316030,2013,21,127
316030,2014,27,122
316030,2015,13,113
316030,2016,42,141
316030,2017,36,123
316030,2018,32,137
316030,2019,38,127
316040,2012,122,312
316040,2013,154,344
316040,2014,168,380
316040,2015,145,355
316040,2016,138,335
316040,2017,183,357
316040,2018,160,358
316040,2019,140,312
316045,2012,43,101
316045,2013,18,67
316045,2014,35,82
316045,2015,43,79
316045,2016,35,80
316045,2017,30,67
316045,2018,40,93
316045,2019,34,86
316050,2012,8,17
316050,2013,7,23
316050,2014,7,14
316050,2015,7,22
316050,2016,4,11
316050,2017,4,16
316050,2018,7,20
316050,2019,3,13
316060,2012,9,29
316060,2013,6,23
316060,2014,16,36
316060,2015,10,23
316060,2016,14,26
316060,2017,17,30
316060,2018,11,29
316060,2019,11,23
316070,2012,118,521
316070,2013,100,510
316070,2014,127,583
316070,2015,57,491
316070,2016,196,509
316070,2017,164,482
316070,2018,226,500
316070,2019,211,489
316080,2012,28,67
316080,2013,25,64
316080,2014,31,74
316080,2015,24,67
316080,2016,24,69
316080,2017,35,66
316080,2018,31,75
316080,2019,24,75
316090,2012,18,29
316090,2013,18,48
316090,2014,20,42
316090,2015,22,50
316090,2016,22,44
316090,2017,17,42
316090,2018,16,30
316090,2019,14,29
316095,2012,23,75
316095,2013,19,71
316095,2014,25,81
316095,2015,28,89
316095,2016,40,85
316095,2017,40,96
316095,2018,38,78
316095,2019,36,103
316100,2012,97,212
316100,2013,80,185
316100,2014,87,191
316100,2015,32,190
316100,2016,19,149
316100,2017,13,174
316100,2018,15,166
316100,2019,16,152
316105,2012,13,32
316105,2013,15,34
316105,2014,15,39
316105,2015,17,36
316105,2016,17,37
316105,2017,18,41
316105,2018,23,48
316105,2019,10,32
316110,2012,301,812
316110,2013,347,864
316110,2014,357,894
316110,2015,342,939
316110,2016,201,754
316110,2017,316,837
316110,2018,288,846
316110,2019,307,787
316120,2012,32,65
316120,2013,14,66
316120,2014,9,54
316120,2015,6,65
316120,2016,26,61
316120,2017,21,76
316120,2018,33,75
316120,2019,8,75
316130,2012,13,72
316130,2013,10,75
316130,2014,21,57
316130,2015,35,72
316130,2016,31,62
316130,2017,33,81
316130,2018,26,68
316130,2019,20,43
316140,2012,24,56
316140,2013,13,35
316140,2014,27,58
316140,2015,16,56
316140,2016,13,41
316140,2017,17,47
316140,2018,17,46
316140,2019,17,49
316150,2012,5,92
316150,2013,8,83
316150,2014,9,100
316150,2015,13,97
316150,2016,13,95
316150,2017,26,93
316150,2018,9,96
316150,2019,14,107
316160,2012,25,49
316160,2013,22,59
316160,2014,13,35
316160,2015,17,40
316160,2016,25,52
316160,2017,25,43
316160,2018,25,47
316160,2019,14,31
316165,2012,19,37
316165,2013,15,36
316165,2014,19,39
316165,2015,18,38
316165,2016,19,38
316165,2017,12,39
316165,2018,13,38
316165,2019,19,48
316170,2012,17,44
316170,2013,12,59
316170,2014,18,57
316170,2015,26,75
316170,2016,28,55
316170,2017,26,59
316170,2018,27,74
316170,2019,29,64
316180,2012,76,150
316180,2013,61,141
316180,2014,69,140
316180,2015,72,141
316180,2016,64,144
316180,2017,55,121
316180,2018,71,145
316180,2019,63,144
316190,2012,54,122
316190,2013,60,135
316190,2014,53,139
316190,2015,49,148
316190,2016,43,137
316190,2017,55,147
316190,2018,46,138
316190,2019,50,160
316200,2012,144,343
316200,2013,172,367
316200,2014,153,350
316200,2015,141,332
316200,2016,144,378
316200,2017,124,290
316200,2018,134,329
316200,2019,124,340
316210,2012,47,537
316210,2013,115,551
316210,2014,281,593
316210,2015,248,628
316210,2016,267,631
316210,2017,301,689
316210,2018,321,794
316210,2019,310,760
316220,2012,32,75
316220,2013,30,78
316220,2014,10,85
316220,2015,5,79
316220,2016,29,87
316220,2017,42,89
316220,2018,32,89
316220,2019,39,80
316225,2012,15,40
316225,2013,22,54
316225,2014,12,38
316225,2015,14,44
316225,2016,7,34
316225,2017,21,39
316225,2018,39,70
316225,2019,18,63
316230,2012,10,31
316230,2013,11,31
316230,2014,13,22
316230,2015,11,29
316230,2016,10,25
316230,2017,15,38
316230,2018,19,36
316230,2019,12,31
316240,2012,112,294
316240,2013,128,309
316240,2014,121,289
316240,2015,102,247
316240,2016,99,237
316240,2017,126,298
316240,2018,86,245
316240,2019,97,261
316245,2012,88,255
316245,2013,104,255
316245,2014,105,291
316245,2015,100,278
316245,2016,119,271
316245,2017,97,264
316245,2018,108,300
316245,2019,97,246
316250,2012,453,932
316250,2013,505,998
316250,2014,504,951
316250,2015,522,993
316250,2016,531,1006
316250,2017,517,974
316250,2018,514,1008
316250,2019,495,987
316255,2012,85,189
316255,2013,69,158
316255,2014,65,164
316255,2015,68,199
316255,2016,50,160
316255,2017,69,174
316255,2018,97,223
316255,2019,76,171
316257,2012,22,53
316257,2013,32,69
316257,2014,33,65
316257,2015,37,84
316257,2016,35,82
316257,2017,20,80
316257,2018,40,83
316257,2019,32,83
316260,2012,47,97
316260,2013,32,79
316260,2014,45,106
316260,2015,48,106
316260,2016,45,90
316260,2017,60,119
316260,2018,50,124
316260,2019,50,116
316265,2012,11,36
316265,2013,15,45
316265,2014,13,42
316265,2015,16,49
316265,2016,12,38
316265,2017,19,40
316265,2018,19,41
316265,2019,14,47
316270,2012,128,260
316270,2013,138,282
316270,2014,127,273
316270,2015,133,278
316270,2016,96,262
316270,2017,92,243
316270,2018,96,270
316270,2019,96,254
316280,2012,80,200
316280,2013,49,182
316280,2014,82,207
316280,2015,77,196
316280,2016,76,201
316280,2017,41,212
316280,2018,52,196
316280,2019,108,241
316290,2012,132,285
316290,2013,129,256
316290,2014,146,314
316290,2015,27,324
316290,2016,96,300
316290,2017,143,291
316290,2018,134,296
316290,2019,130,294
316292,2012,141,388
316292,2013,166,378
316292,2014,182,415
316292,2015,165,393
316292,2016,167,371
316292,2017,175,420
316292,2018,153,371
316292,2019,187,453
316294,2012,33,74
316294,2013,33,78
316294,2014,11,70
316294,2015,5,87
316294,2016,29,80
316294,2017,38,94
316294,2018,53,109
316294,2019,29,91
316295,2012,123,263
316295,2013,155,322
316295,2014,160,323
316295,2015,154,353
316295,2016,164,320
316295,2017,165,343
316295,2018,168,367
316295,2019,124,345
316300,2012,23,60
316300,2013,24,56
316300,2014,16,55
316300,2015,18,66
316300,2016,16,53
316300,2017,30,60
316300,2018,24,65
316300,2019,29,63
316310,2012,13,44
316310,2013,11,33
316310,2014,18,49
316310,2015,16,65
316310,2016,13,38
316310,2017,19,42
316310,2018,10,32
316310,2019,23,53
316320,2012,23,45
316320,2013,21,45
316320,2014,28,56
316320,2015,28,51
316320,2016,21,51
316320,2017,24,56
316320,2018,22,50
316320,2019,26,59
316330,2012,12,46
316330,2013,6,43
316330,2014,7,48
316330,2015,10,40
316330,2016,11,65
316330,2017,11,49
316330,2018,9,47
316330,2019,7,34
316340,2012,36,70
316340,2013,25,61
316340,2014,30,59
316340,2015,24,61
316340,2016,23,52
316340,2017,22,49
316340,2018,15,43
316340,2019,29,62
316350,2012,31,72
316350,2013,18,48
316350,2014,17,53
316350,2015,33,69
316350,2016,22,59
316350,2017,25,74
316350,2018,33,84
316350,2019,22,45
316360,2012,19,34
316360,2013,21,34
316360,2014,12,37
316360,2015,18,37
316360,2016,21,44
316360,2017,19,38
316360,2018,11,36
316360,2019,16,44
316370,2012,230,532
316370,2013,255,515
316370,2014,268,560
316370,2015,275,568
316370,2016,271,546
316370,2017,244,539
316370,2018,238,543
316370,2019,228,500
316380,2012,31,75
316380,2013,31,62
316380,2014,35,78
316380,2015,24,62
316380,2016,28,69
316380,2017,25,59
316380,2018,27,58
316380,2019,27,58
316390,2012,30,55
316390,2013,20,47
316390,2014,13,40
316390,2015,13,40
316390,2016,20,53
316390,2017,28,61
316390,2018,16,39
316390,2019,31,55
316400,2012,37,77
316400,2013,42,98
316400,2014,39,84
316400,2015,39,78
316400,2016,36,80
316400,2017,34,77
316400,2018,34,80
316400,2019,33,89
316410,2012,22,57
316410,2013,27,64
316410,2014,22,54
316410,2015,33,64
316410,2016,23,51
316410,2017,27,66
316410,2018,32,64
316410,2019,23,63
316420,2012,41,127
316420,2013,43,113
316420,2014,36,129
316420,2015,58,135
316420,2016,47,110
316420,2017,50,118
316420,2018,37,114
316420,2019,28,95
316430,2012,24,54
316430,2013,24,53
316430,2014,24,55
316430,2015,29,67
316430,2016,27,47
316430,2017,26,63
316430,2018,29,86
316430,2019,28,70
316440,2012,10,72
316440,2013,26,69
316440,2014,31,79
316440,2015,30,81
316440,2016,23,62
316440,2017,25,84
316440,2018,30,70
316440,2019,27,72
316443,2012,23,44
316443,2013,7,24
316443,2014,7,30
316443,2015,13,33
316443,2016,9,19
316443,2017,10,21
316443,2018,10,21
316443,2019,12,39
316447,2012,38,94
316447,2013,22,94
316447,2014,36,100
316447,2015,31,85
316447,2016,36,78
316447,2017,37,79
316447,2018,43,104
316447,2019,34,85
316450,2012,42,101
316450,2013,38,99
316450,2014,37,107
316450,2015,37,99
316450,2016,37,86
316450,2017,39,92
316450,2018,39,102
316450,2019,47,107
316460,2012,42,71
316460,2013,35,79
316460,2014,47,110
316460,2015,49,113
316460,2016,44,103
316460,2017,46,116
316460,2018,64,139
316460,2019,63,137
316470,2012,17,827
316470,2013,146,893
316470,2014,389,854
316470,2015,384,954
316470,2016,366,821
316470,2017,366,923
316470,2018,398,939
316470,2019,376,965
316480,2012,12,24
316480,2013,4,15
316480,2014,7,17
316480,2015,5,17
316480,2016,6,13
316480,2017,11,15
316480,2018,2,5
316480,2019,7,9
316490,2012,9,17
316490,2013,18,26
316490,2014,13,29
316490,2015,6,16
316490,2016,5,18
316490,2017,4,17
316490,2018,7,24
316490,2019,12,24
316500,2012,52,103
316500,2013,50,117
316500,2014,43,115
316500,2015,52,129
316500,2016,42,90
316500,2017,53,129
316500,2018,29,112
316500,2019,28,116
316510,2012,3,84
316510,2013,13,80
316510,2014,32,98
316510,2015,29,95
316510,2016,35,87
316510,2017,21,66
316510,2018,34,83
316510,2019,30,84
316520,2012,35,73
316520,2013,42,80
316520,2014,31,66
316520,2015,22,68
316520,2016,38,78
316520,2017,38,69
316520,2018,27,70
316520,2019,41,91
316530,2012,31,78
316530,2013,11,37
316530,2014,43,92
316530,2015,35,77
316530,2016,47,84
316530,2017,33,78
316530,2018,34,80
316530,2019,47,79
316540,2012,17,66
316540,2013,25,70
316540,2014,34,80
316540,2015,33,76
316540,2016,32,69
316540,2017,36,76
316540,2018,29,73
316540,2019,32,73
316550,2012,39,75
316550,2013,32,68
316550,2014,46,86
316550,2015,39,74
316550,2016,32,78
316550,2017,33,78
316550,2018,25,56
316550,2019,38,80
316553,2012,182,437
316553,2013,236,498
316553,2014,231,495
316553,2015,288,582
316553,2016,256,527
316553,2017,266,543
316553,2018,258,545
316553,2019,243,516
316555,2012,55,185
316555,2013,54,189
316555,2014,51,166
316555,2015,63,171
316555,2016,38,134
316555,2017,62,170
316555,2018,46,141
316555,2019,52,148
316556,2012,11,18
316556,2013,6,16
316556,2014,9,20
316556,2015,6,14
316556,2016,8,18
316556,2017,11,22
316556,2018,6,10
316556,2019,12,19
316557,2012,24,85
316557,2013,42,80
316557,2014,37,87
316557,2015,38,94
316557,2016,40,109
316557,2017,41,101
316557,2018,38,101
316557,2019,39,109
316560,2012,11,30
316560,2013,10,26
316560,2014,17,34
316560,2015,6,32
316560,2016,6,28
316560,2017,10,26
316560,2018,5,20
316560,2019,13,25
316570,2012,43,78
316570,2013,39,75
316570,2014,46,82
316570,2015,38,85
316570,2016,34,77
316570,2017,39,91
316570,2018,40,89
316570,2019,40,86
316580,2012,3,14
316580,2013,5,10
316580,2014,4,14
316580,2015,4,15
316580,2016,4,6
316580,2017,5,11
316580,2018,7,10
316580,2019,5,11
316590,2012,17,46
316590,2013,13,43
316590,2014,19,36
316590,2015,20,34
316590,2016,23,45
316590,2017,15,39
316590,2018,19,37
316590,2019,18,40
316600,2012,38,62
316600,2013,22,47
316600,2014,19,61
316600,2015,35,72
316600,2016,33,63
316600,2017,19,43
316600,2018,24,55
316600,2019,16,58
316610,2012,7,36
316610,2013,10,35
316610,2014,13,47
316610,2015,21,45
316610,2016,23,46
316610,2017,14,32
316610,2018,16,40
316610,2019,19,44
316620,2012,49,92
316620,2013,28,66
316620,2014,38,92
316620,2015,41,83
316620,2016,44,83
316620,2017,52,106
316620,2018,38,78
316620,2019,53,94
316630,2012,38,96
316630,2013,43,79
316630,2014,49,99
316630,2015,49,106
316630,2016,59,109
316630,2017,43,87
316630,2018,39,103
316630,2019,39,108
316640,2012,8,17
316640,2013,8,14
316640,2014,6,15
316640,2015,8,15
316640,2016,6,16
316640,2017,13,18
316640,2018,13,23
316640,2019,11,26
316650,2012,13,60
316650,2013,26,50
316650,2014,21,41
316650,2015,25,56
316650,2016,14,64
316650,2017,11,44
316650,2018,22,58
316650,2019,16,56
316660,2012,3,9
316660,2013,4,8
316660,2014,3,9
316660,2015,1,4
316660,2016,1,6
316660,2017,1,4
316660,2018,2,7
316660,2019,3,6
316670,2012,45,96
316670,2013,39,105
316670,2014,31,90
316670,2015,32,83
316670,2016,37,91
316670,2017,24,75
316670,2018,33,80
316670,2019,37,95
316680,2012,56,123
316680,2013,40,126
316680,2014,58,134
316680,2015,78,169
316680,2016,53,138
316680,2017,77,177
316680,2018,66,174
316680,2019,67,178
316690,2012,34,91
316690,2013,41,94
316690,2014,49,104
316690,2015,44,109
316690,2016,35,88
316690,2017,38,92
316690,2018,56,104
316690,2019,42,85
316695,2012,14,42
316695,2013,33,59
316695,2014,22,52
316695,2015,20,50
316695,2016,25,43
316695,2017,24,43
316695,2018,10,40
316695,2019,24,49
316700,2012,12,19
316700,2013,9,19
316700,2014,7,16
316700,2015,5,12
316700,2016,12,27
316700,2017,14,28
316700,2018,3,17
316700,2019,14,20
316710,2012,17,228
316710,2013,14,245
316710,2014,18,266
316710,2015,19,270
316710,2016,23,280
316710,2017,12,264
316710,2018,19,266
316710,2019,23,261
316720,2012,1423,2906
316720,2013,1451,2934
316720,2014,1523,2990
316720,2015,1549,2985
316720,2016,1337,2599
316720,2017,1350,2719
316720,2018,1406,2821
316720,2019,1344,2677
316730,2012,5,19
316730,2013,11,26
316730,2014,8,23
316730,2015,11,23
316730,2016,14,23
316730,2017,16,28
316730,2018,11,20
316730,2019,4,20
316740,2012,11,51
316740,2013,23,59
316740,2014,28,67
316740,2015,29,59
316740,2016,30,78
316740,2017,22,52
316740,2018,31,70
316740,2019,24,64
316750,2012,14,33
316750,2013,11,23
316750,2014,20,40
316750,2015,4,35
316750,2016,7,22
316750,2017,16,33
316750,2018,16,21
316750,2019,12,30
316760,2012,125,269
316760,2013,127,268
316760,2014,117,265
316760,2015,142,281
316760,2016,135,297
316760,2017,140,308
316760,2018,146,336
316760,2019,145,364
316770,2012,20,60
316770,2013,26,56
316770,2014,21,57
316770,2015,28,61
316770,2016,18,55
316770,2017,26,59
316770,2018,24,56
316770,2019,13,55
316780,2012,26,61
316780,2013,35,69
316780,2014,30,65
316780,2015,30,67
316780,2016,31,72
316780,2017,23,62
316780,2018,20,58
316780,2019,19,55
316790,2012,15,31
316790,2013,16,25
316790,2014,23,51
316790,2015,19,35
316790,2016,16,39
316790,2017,21,35
316790,2018,19,51
316790,2019,22,43
316800,2012,214,468
316800,2013,201,418
316800,2014,247,490
316800,2015,228,447
316800,2016,231,443
316800,2017,221,478
316800,2018,207,432
316800,2019,217,448
316805,2012,14,40
316805,2013,17,36
316805,2014,16,37
316805,2015,27,51
316805,2016,17,47
316805,2017,15,36
316805,2018,15,40
316805,2019,14,37
316810,2012,27,56
316810,2013,13,38
316810,2014,12,33
316810,2015,18,45
316810,2016,17,52
316810,2017,18,46
316810,2018,29,62
316810,2019,25,62
316820,2012,5,15
316820,2013,5,12
316820,2014,2,8
316820,2015,9,12
316820,2016,4,8
316820,2017,3,13
316820,2018,4,10
316820,2019,4,15
316830,2012,8,38
316830,2013,8,34
316830,2014,19,42
316830,2015,14,34
316830,2016,11,36
316830,2017,21,38
316830,2018,15,38
316830,2019,16,48
316840,2012,55,138
316840,2013,53,149
316840,2014,78,184
316840,2015,70,159
316840,2016,54,138
316840,2017,67,139
316840,2018,55,148
316840,2019,50,116
316850,2012,68,128
316850,2013,62,123
316850,2014,48,116
316850,2015,54,126
316850,2016,49,101
316850,2017,67,120
316850,2018,48,113
316850,2019,58,115
316860,2012,838,1796
316860,2013,854,1824
316860,2014,896,1946
316860,2015,708,1923
316860,2016,811,1824
316860,2017,886,1964
316860,2018,913,2007
316860,2019,852,1879
316870,2012,523,1098
316870,2013,517,1083
316870,2014,564,1096
316870,2015,507,1106
316870,2016,497,980
316870,2017,438,980
316870,2018,511,1031
316870,2019,423,961
316880,2012,34,72
316880,2013,30,77
316880,2014,34,90
316880,2015,43,84
316880,2016,51,104
316880,2017,50,82
316880,2018,31,74
316880,2019,37,87
316890,2012,8,48
316890,2013,11,47
316890,2014,22,64
316890,2015,30,71
316890,2016,25,62
316890,2017,41,78
316890,2018,38,77
316890,2019,39,87
316900,2012,109,193
316900,2013,92,202
316900,2014,102,198
316900,2015,103,196
316900,2016,97,182
316900,2017,107,214
316900,2018,97,189
316900,2019,88,187
316905,2012,11,33
316905,2013,10,21
316905,2014,24,39
316905,2015,13,28
316905,2016,13,29
316905,2017,16,34
316905,2018,17,42
316905,2019,21,38
316910,2012,52,93
316910,2013,21,65
316910,2014,23,72
316910,2015,21,48
316910,2016,26,70
316910,2017,24,64
316910,2018,20,55
316910,2019,35,92
316920,2012,12,104
316920,2013,3,89
316920,2014,1,114
316920,2015,4,100
316920,2016,4,96
316920,2017,4,88
316920,2018,47,99
316920,2019,35,84
316930,2012,450,1031
316930,2013,461,1004
316930,2014,446,1077
316930,2015,482,1068
316930,2016,435,1026
316930,2017,491,1077
316930,2018,456,1085
316930,2019,379,1010
316935,2012,148,391
316935,2013,103,374
316935,2014,130,381
316935,2015,50,399
316935,2016,134,366
316935,2017,144,340
316935,2018,183,379
316935,2019,165,379
316940,2012,345,775
316940,2013,340,745
316940,2014,311,712
316940,2015,336,752
316940,2016,304,657
316940,2017,311,709
316940,2018,315,733
316940,2019,315,692
316950,2012,34,91
316950,2013,28,69
316950,2014,33,66
316950,2015,36,89
316950,2016,32,75
316950,2017,40,81
316950,2018,20,72
316950,2019,26,76
316960,2012,89,178
316960,2013,81,250
316960,2014,92,243
316960,2015,85,255
316960,2016,95,221
316960,2017,112,276
316960,2018,82,216
316960,2019,92,251
316970,2012,127,256
316970,2013,105,246
316970,2014,103,233
316970,2015,83,212
316970,2016,113,225
316970,2017,118,241
316970,2018,73,178
316970,2019,27,250
316980,2012,9,48
316980,2013,24,51
316980,2014,29,71
316980,2015,25,64
316980,2016,29,53
316980,2017,22,50
316980,2018,27,75
316980,2019,25,64
316990,2012,651,1378
316990,2013,689,1329
316990,2014,691,1315
316990,2015,725,1405
316990,2016,574,1159
316990,2017,639,1262
316990,2018,628,1275
316990,2019,654,1342
317000,2012,60,154
317000,2013,67,165
317000,2014,51,134
317000,2015,62,147
317000,2016,63,156
317000,2017,51,132
317000,2018,51,145
317000,2019,59,133
317005,2012,48,155
317005,2013,49,157
317005,2014,58,174
317005,2015,51,177
317005,2016,51,133
317005,2017,48,137
317005,2018,64,156
317005,2019,63,155
317010,2012,343,4031
317010,2013,745,4167
317010,2014,1058,4287
317010,2015,1453,4443
317010,2016,1286,4134
317010,2017,1259,4255
317010,2018,1645,4188
317010,2019,1916,4187
317020,2012,4245,8824
317020,2013,4383,9006
317020,2014,4785,9474
317020,2015,4748,9687
317020,2016,4484,9247
317020,2017,4624,9639
317020,2018,4448,9685
317020,2019,4389,9676
317030,2012,15,34
317030,2013,22,39
317030,2014,13,43
317030,2015,15,41
317030,2016,6,28
317030,2017,16,45
317030,2018,18,36
317030,2019,17,40
317040,2012,436,1129
317040,2013,493,1128
317040,2014,546,1216
317040,2015,486,1134
317040,2016,461,1068
317040,2017,531,1256
317040,2018,520,1212
317040,2019,500,1214
317043,2012,21,53
317043,2013,22,60
317043,2014,19,57
317043,2015,20,52
317043,2016,19,38
317043,2017,14,46
317043,2018,12,40
317043,2019,14,40
317047,2012,16,38
317047,2013,11,40
317047,2014,21,45
317047,2015,15,43
317047,2016,8,26
317047,2017,17,38
317047,2018,12,35
317047,2019,6,24
317050,2012,59,136
317050,2013,65,130
317050,2014,61,136
317050,2015,58,124
317050,2016,64,124
317050,2017,59,132
317050,2018,66,140
317050,2019,75,139
317052,2012,45,128
317052,2013,59,132
317052,2014,57,140
