CODMUNRES,Ano,Qtd_Obitos_Investigados,Qtd_Total,Ratio
170255,2019,1.0,3,0.3333333333333333
170270,2012,2.0,2,1.0
170270,2015,1.0,2,0.5
170270,2016,2.0,2,1.0
170270,2017,1.0,1,1.0
170270,2019,1.0,2,0.5
170290,2012,1.0,1,1.0
170290,2013,1.0,7,0.14285714285714285
170290,2014,1.0,6,0.16666666666666666
170290,2015,2.0,4,0.5
170290,2016,3.0,4,0.75
170290,2017,3.0,5,0.6
170290,2018,0.0,3,0.0
170290,2019,1.0,2,0.5
170300,2012,1.0,1,1.0
170300,2013,2.0,2,1.0
170300,2014,1.0,2,0.5
170300,2015,2.0,4,0.5
170300,2016,2.0,4,0.5
170300,2017,1.0,1,1.0
170300,2018,2.0,4,0.5
170300,2019,3.0,4,0.75
170305,2012,2.0,2,1.0
170305,2013,1.0,1,1.0
170305,2015,1.0,2,0.5
170305,2016,2.0,2,1.0
170305,2017,2.0,2,1.0
170305,2018,1.0,1,1.0
170305,2019,0.0,3,0.0
170307,2014,1.0,3,0.3333333333333333
170307,2015,1.0,2,0.5
170307,2016,0.0,1,0.0
170307,2017,1.0,2,0.5
170307,2019,1.0,1,1.0
170310,2012,0.0,1,0.0
170310,2013,0.0,2,0.0
170310,2014,0.0,1,0.0
170310,2015,1.0,4,0.25
170310,2016,1.0,1,1.0
170310,2017,0.0,5,0.0
170310,2018,1.0,1,1.0
170310,2019,1.0,1,1.0
170320,2013,0.0,1,0.0
170320,2015,1.0,2,0.5
170320,2017,1.0,1,1.0
170320,2018,1.0,3,0.3333333333333333
170320,2019,2.0,3,0.6666666666666666
170330,2012,2.0,4,0.5
170330,2013,1.0,1,1.0
170330,2014,1.0,1,1.0
170330,2015,1.0,4,0.25
170330,2016,1.0,1,1.0
170330,2017,0.0,1,0.0
170330,2018,1.0,1,1.0
170330,2019,1.0,2,0.5
170360,2013,1.0,1,1.0
170360,2018,1.0,1,1.0
170370,2012,2.0,2,1.0
170370,2013,3.0,4,0.75
170370,2014,3.0,3,1.0
170370,2015,1.0,5,0.2
170370,2017,1.0,2,0.5
170370,2019,2.0,4,0.5
170380,2012,1.0,2,0.5
170380,2013,2.0,2,1.0
170380,2014,0.0,1,0.0
170380,2015,1.0,5,0.2
170380,2016,0.0,2,0.0
170380,2017,3.0,3,1.0
170380,2019,0.0,2,0.0
170382,2012,1.0,1,1.0
170382,2015,0.0,1,0.0
170382,2016,1.0,1,1.0
170382,2017,0.0,1,0.0
170384,2012,2.0,3,0.6666666666666666
170384,2013,2.0,4,0.5
170384,2014,1.0,4,0.25
170384,2015,1.0,3,0.3333333333333333
170384,2016,2.0,2,1.0
170384,2017,0.0,3,0.0
170384,2018,2.0,2,1.0
170384,2019,3.0,4,0.75
170386,2012,3.0,3,1.0
170386,2013,1.0,2,0.5
170386,2014,0.0,1,0.0
170386,2015,1.0,1,1.0
170386,2016,1.0,2,0.5
170386,2017,1.0,2,0.5
170386,2018,1.0,1,1.0
170386,2019,1.0,1,1.0
170388,2012,1.0,1,1.0
170388,2013,0.0,1,0.0
170388,2017,4.0,4,1.0
170389,2012,1.0,1,1.0
170389,2014,0.0,3,0.0
170389,2015,1.0,1,1.0
170389,2016,1.0,1,1.0
170389,2017,1.0,1,1.0
170389,2019,1.0,1,1.0
170390,2012,1.0,1,1.0
170390,2013,2.0,2,1.0
170390,2015,0.0,1,0.0
170390,2016,1.0,1,1.0
170390,2017,0.0,2,0.0
170390,2018,0.0,1,0.0
170390,2019,1.0,2,0.5
170410,2012,1.0,2,0.5
170410,2013,1.0,1,1.0
170410,2014,0.0,1,0.0
170410,2018,0.0,1,0.0
170460,2012,0.0,1,0.0
170460,2013,1.0,1,1.0
170460,2014,2.0,2,1.0
170460,2019,0.0,1,0.0
170510,2012,1.0,1,1.0
170510,2013,0.0,1,0.0
170510,2015,0.0,1,0.0
170510,2016,0.0,2,0.0
170510,2019,2.0,2,1.0
170550,2012,11.0,13,0.8461538461538461
170550,2013,5.0,9,0.5555555555555556
170550,2014,5.0,7,0.7142857142857143
170550,2015,4.0,13,0.3076923076923077
170550,2016,8.0,16,0.5
170550,2017,12.0,14,0.8571428571428571
170550,2018,5.0,9,0.5555555555555556
170550,2019,4.0,12,0.3333333333333333
170555,2012,1.0,1,1.0
170555,2013,2.0,3,0.6666666666666666
170555,2014,1.0,1,1.0
170555,2015,1.0,2,0.5
170560,2012,1.0,1,1.0
170560,2013,1.0,1,1.0
170560,2014,1.0,2,0.5
170560,2015,1.0,2,0.5
170560,2017,1.0,2,0.5
170560,2018,0.0,2,0.0
170560,2019,1.0,2,0.5
170600,2012,1.0,1,1.0
170600,2013,1.0,1,1.0
170600,2014,0.0,1,0.0
170600,2015,1.0,3,0.3333333333333333
170600,2017,1.0,2,0.5
170600,2018,2.0,2,1.0
170600,2019,1.0,2,0.5
170610,2012,0.0,2,0.0
170610,2015,0.0,1,0.0
170610,2016,2.0,3,0.6666666666666666
170610,2017,2.0,3,0.6666666666666666
170610,2018,0.0,1,0.0
170625,2014,1.0,1,1.0
170625,2015,0.0,1,0.0
170625,2016,1.0,1,1.0
170625,2019,0.0,1,0.0
170650,2012,1.0,1,1.0
170650,2013,1.0,2,0.5
170650,2014,1.0,4,0.25
170650,2015,0.0,1,0.0
170650,2016,1.0,3,0.3333333333333333
170650,2017,2.0,2,1.0
170650,2018,1.0,1,1.0
170650,2019,1.0,3,0.3333333333333333
170700,2012,6.0,6,1.0
170700,2013,4.0,8,0.5
170700,2014,6.0,7,0.8571428571428571
170700,2015,6.0,7,0.8571428571428571
170700,2016,3.0,5,0.6
170700,2017,2.0,5,0.4
170700,2018,0.0,3,0.0
170700,2019,4.0,5,0.8
170710,2014,4.0,4,1.0
170710,2015,0.0,2,0.0
170710,2017,2.0,3,0.6666666666666666
170710,2018,1.0,1,1.0
170710,2019,1.0,2,0.5
170720,2012,2.0,2,1.0
170720,2013,0.0,1,0.0
170720,2014,1.0,3,0.3333333333333333
170720,2015,1.0,1,1.0
170720,2016,3.0,4,0.75
170720,2017,0.0,1,0.0
170720,2018,0.0,2,0.0
170720,2019,1.0,1,1.0
170730,2012,2.0,2,1.0
170730,2013,0.0,1,0.0
170730,2014,1.0,3,0.3333333333333333
170730,2015,1.0,3,0.3333333333333333
170730,2016,1.0,1,1.0
170730,2017,1.0,1,1.0
170730,2018,0.0,1,0.0
170730,2019,1.0,1,1.0
170740,2012,1.0,2,0.5
170740,2013,1.0,3,0.3333333333333333
170740,2015,0.0,4,0.0
170740,2016,1.0,2,0.5
170740,2017,4.0,5,0.8
170740,2018,2.0,4,0.5
170740,2019,2.0,6,0.3333333333333333
170755,2013,1.0,4,0.25
170755,2015,0.0,1,0.0
170755,2019,3.0,4,0.75
170765,2013,0.0,1,0.0
170765,2015,0.0,3,0.0
170765,2016,1.0,1,1.0
170765,2017,1.0,4,0.25
170765,2018,1.0,5,0.2
170765,2019,2.0,3,0.6666666666666666
170770,2012,1.0,1,1.0
170770,2013,2.0,3,0.6666666666666666
170770,2014,0.0,2,0.0
170770,2015,0.0,2,0.0
170770,2016,3.0,3,1.0
170770,2017,2.0,3,0.6666666666666666
170770,2018,3.0,3,1.0
170770,2019,1.0,3,0.3333333333333333
170820,2012,6.0,7,0.8571428571428571
170820,2013,3.0,7,0.42857142857142855
170820,2014,5.0,6,0.8333333333333334
170820,2015,0.0,4,0.0
170820,2016,9.0,9,1.0
170820,2017,3.0,7,0.42857142857142855
170820,2018,4.0,8,0.5
170820,2019,6.0,7,0.8571428571428571
170825,2012,1.0,3,0.3333333333333333
170825,2013,0.0,2,0.0
170825,2015,0.0,1,0.0
170825,2016,2.0,4,0.5
170825,2017,1.0,3,0.3333333333333333
170825,2018,2.0,3,0.6666666666666666
170830,2012,1.0,2,0.5
170830,2013,2.0,2,1.0
170830,2016,1.0,1,1.0
170830,2017,0.0,4,0.0
170830,2018,0.0,2,0.0
170830,2019,2.0,3,0.6666666666666666
170900,2012,2.0,4,0.5
170900,2013,1.0,3,0.3333333333333333
170900,2014,1.0,2,0.5
170900,2015,1.0,2,0.5
170900,2016,2.0,2,1.0
170900,2017,3.0,6,0.5
170900,2018,6.0,7,0.8571428571428571
170900,2019,2.0,2,1.0
170930,2012,4.0,7,0.5714285714285714
170930,2013,4.0,15,0.26666666666666666
170930,2014,5.0,8,0.625
170930,2015,3.0,9,0.3333333333333333
170930,2016,2.0,3,0.6666666666666666
170930,2017,5.0,6,0.8333333333333334
170930,2018,4.0,7,0.5714285714285714
170930,2019,2.0,5,0.4
170950,2012,28.0,31,0.9032258064516129
170950,2013,19.0,23,0.8260869565217391
170950,2014,15.0,21,0.7142857142857143
170950,2015,8.0,27,0.2962962962962963
170950,2016,21.0,26,0.8076923076923077
170950,2017,20.0,44,0.45454545454545453
170950,2018,14.0,32,0.4375
170950,2019,22.0,32,0.6875
170980,2013,0.0,1,0.0
170980,2019,1.0,1,1.0
171050,2013,1.0,1,1.0
171050,2014,1.0,3,0.3333333333333333
171050,2015,0.0,2,0.0
171050,2016,3.0,5,0.6
171050,2017,2.0,4,0.5
171050,2018,1.0,3,0.3333333333333333
171050,2019,2.0,3,0.6666666666666666
171070,2012,5.0,5,1.0
171070,2014,1.0,3,0.3333333333333333
171070,2015,1.0,1,1.0
171070,2016,1.0,3,0.3333333333333333
171070,2017,0.0,1,0.0
171070,2018,1.0,4,0.25
171070,2019,1.0,2,0.5
171090,2012,1.0,1,1.0
171090,2013,1.0,1,1.0
171090,2015,0.0,1,0.0
171090,2016,1.0,1,1.0
171090,2017,0.0,3,0.0
171090,2019,0.0,3,0.0
171110,2012,1.0,1,1.0
171110,2013,0.0,1,0.0
171110,2014,0.0,2,0.0
171110,2018,1.0,1,1.0
171110,2019,1.0,2,0.5
171150,2013,0.0,1,0.0
171180,2013,2.0,3,0.6666666666666666
171180,2014,0.0,2,0.0
171180,2015,0.0,1,0.0
171180,2016,1.0,3,0.3333333333333333
171180,2017,1.0,2,0.5
171180,2018,1.0,1,1.0
171180,2019,1.0,1,1.0
171190,2012,2.0,3,0.6666666666666666
171190,2013,4.0,4,1.0
171190,2014,2.0,5,0.4
171190,2015,3.0,7,0.42857142857142855
171190,2016,4.0,4,1.0
171190,2017,2.0,4,0.5
171190,2018,3.0,8,0.375
171190,2019,2.0,6,0.3333333333333333
171195,2012,0.0,2,0.0
171195,2014,0.0,1,0.0
171195,2016,2.0,2,1.0
171195,2017,0.0,1,0.0
171195,2018,4.0,5,0.8
171195,2019,0.0,1,0.0
171200,2012,0.0,1,0.0
171200,2013,1.0,2,0.5
171200,2014,1.0,2,0.5
171200,2015,1.0,2,0.5
171200,2016,1.0,1,1.0
171200,2018,1.0,1,1.0
171215,2013,1.0,1,1.0
171215,2016,1.0,1,1.0
171215,2018,0.0,1,0.0
171240,2013,0.0,1,0.0
171240,2014,1.0,2,0.5
171240,2016,0.0,1,0.0
171245,2012,1.0,1,1.0
171245,2013,1.0,1,1.0
171245,2014,1.0,1,1.0
171245,2015,0.0,1,0.0
171245,2016,1.0,1,1.0
171245,2018,0.0,1,0.0
171250,2012,2.0,2,1.0
171250,2014,0.0,1,0.0
171250,2015,1.0,1,1.0
171250,2016,1.0,2,0.5
171250,2017,0.0,2,0.0
171270,2012,0.0,1,0.0
171270,2014,1.0,1,1.0
171270,2017,2.0,2,1.0
171280,2012,0.0,1,0.0
171280,2014,2.0,2,1.0
171280,2015,2.0,2,1.0
171280,2019,0.0,1,0.0
171320,2012,5.0,9,0.5555555555555556
171320,2013,1.0,3,0.3333333333333333
171320,2014,4.0,6,0.6666666666666666
171320,2015,3.0,7,0.42857142857142855
171320,2016,4.0,8,0.5
171320,2017,4.0,6,0.6666666666666666
171320,2018,3.0,8,0.375
171320,2019,6.0,9,0.6666666666666666
171330,2012,4.0,7,0.5714285714285714
171330,2013,2.0,4,0.5
171330,2014,3.0,4,0.75
171330,2015,0.0,1,0.0
171330,2016,2.0,4,0.5
171330,2017,1.0,8,0.125
171330,2018,0.0,3,0.0
171330,2019,3.0,4,0.75
171360,2013,0.0,1,0.0
171360,2014,2.0,2,1.0
171360,2015,1.0,1,1.0
171360,2016,2.0,3,0.6666666666666666
171360,2017,0.0,1,0.0
171360,2018,1.0,3,0.3333333333333333
171360,2019,1.0,1,1.0
171370,2012,1.0,1,1.0
171370,2014,0.0,1,0.0
171370,2015,3.0,3,1.0
171370,2017,1.0,1,1.0
171380,2012,1.0,3,0.3333333333333333
171380,2013,2.0,3,0.6666666666666666
171380,2014,0.0,1,0.0
171380,2015,1.0,1,1.0
171380,2017,1.0,3,0.3333333333333333
171380,2018,1.0,2,0.5
171380,2019,1.0,2,0.5
171395,2013,0.0,1,0.0
171395,2017,0.0,1,0.0
171395,2018,1.0,2,0.5
171395,2019,0.0,2,0.0
171420,2013,4.0,6,0.6666666666666666
171420,2014,1.0,1,1.0
171420,2015,0.0,5,0.0
171420,2016,3.0,4,0.75
171420,2017,3.0,6,0.5
171420,2018,3.0,4,0.75
171420,2019,1.0,1,1.0
171430,2014,1.0,2,0.5
171430,2016,1.0,2,0.5
171430,2017,0.0,1,0.0
171430,2018,0.0,1,0.0
171488,2012,1.0,2,0.5
171488,2013,2.0,4,0.5
171488,2014,4.0,9,0.4444444444444444
171488,2015,2.0,6,0.3333333333333333
171488,2016,1.0,2,0.5
171488,2017,4.0,6,0.6666666666666666
171488,2018,2.0,5,0.4
171488,2019,1.0,4,0.25
171500,2012,1.0,1,1.0
171500,2013,2.0,2,1.0
171500,2015,1.0,1,1.0
171500,2017,1.0,1,1.0
171500,2018,1.0,3,0.3333333333333333
171510,2012,1.0,1,1.0
171510,2013,1.0,2,0.5
171510,2014,1.0,4,0.25
171510,2015,0.0,2,0.0
171510,2016,4.0,4,1.0
171510,2017,1.0,1,1.0
171510,2019,0.0,1,0.0
171515,2013,1.0,1,1.0
171515,2015,0.0,1,0.0
171515,2016,2.0,2,1.0
171515,2017,0.0,1,0.0
171515,2018,1.0,2,0.5
171515,2019,1.0,1,1.0
171525,2012,3.0,3,1.0
171525,2013,0.0,3,0.0
171525,2014,0.0,1,0.0
171525,2015,1.0,1,1.0
171550,2013,1.0,1,1.0
171550,2015,0.0,1,0.0
171570,2012,2.0,4,0.5
171570,2013,1.0,1,1.0
171570,2014,1.0,3,0.3333333333333333
171570,2015,0.0,1,0.0
171570,2016,0.0,1,0.0
171570,2017,0.0,1,0.0
171570,2018,1.0,2,0.5
171570,2019,1.0,2,0.5
171575,2012,1.0,1,1.0
171575,2013,0.0,1,0.0
171575,2014,3.0,3,1.0
171575,2015,1.0,3,0.3333333333333333
171575,2016,1.0,1,1.0
171575,2017,3.0,6,0.5
171575,2018,1.0,3,0.3333333333333333
171575,2019,1.0,1,1.0
171610,2012,9.0,18,0.5
171610,2013,8.0,11,0.7272727272727273
171610,2014,9.0,20,0.45
171610,2015,6.0,19,0.3157894736842105
171610,2016,7.0,18,0.3888888888888889
171610,2017,2.0,20,0.1
171610,2018,4.0,15,0.26666666666666666
171610,2019,7.0,12,0.5833333333333334
171620,2012,2.0,2,1.0
171620,2013,2.0,3,0.6666666666666666
171620,2014,2.0,6,0.3333333333333333
171620,2015,1.0,2,0.5
171620,2016,1.0,2,0.5
171620,2017,1.0,3,0.3333333333333333
171620,2018,4.0,5,0.8
171620,2019,2.0,3,0.6666666666666666
171630,2013,0.0,1,0.0
171630,2015,0.0,1,0.0
171630,2016,0.0,1,0.0
171630,2017,1.0,1,1.0
171630,2019,2.0,2,1.0
171650,2012,3.0,6,0.5
171650,2013,3.0,4,0.75
171650,2014,3.0,6,0.5
171650,2015,1.0,8,0.125
171650,2016,7.0,7,1.0
171650,2017,2.0,5,0.4
171650,2018,6.0,7,0.8571428571428571
171650,2019,2.0,6,0.3333333333333333
171660,2012,5.0,5,1.0
171660,2013,0.0,3,0.0
171660,2014,2.0,3,0.6666666666666666
171660,2015,1.0,4,0.25
171660,2016,1.0,3,0.3333333333333333
171660,2017,1.0,2,0.5
171660,2018,0.0,1,0.0
171660,2019,3.0,4,0.75
171665,2012,1.0,1,1.0
171665,2013,1.0,4,0.25
171665,2014,0.0,1,0.0
171665,2016,1.0,1,1.0
171665,2017,2.0,3,0.6666666666666666
171665,2018,0.0,1,0.0
171665,2019,1.0,1,1.0
171670,2012,4.0,5,0.8
171670,2013,1.0,1,1.0
171670,2014,4.0,6,0.6666666666666666
171670,2015,2.0,4,0.5
171670,2016,2.0,2,1.0
171670,2017,2.0,3,0.6666666666666666
171670,2018,1.0,1,1.0
171700,2012,1.0,1,1.0
171700,2013,0.0,2,0.0
171700,2014,1.0,1,1.0
171700,2015,0.0,1,0.0
171700,2016,2.0,3,0.6666666666666666
171700,2017,0.0,1,0.0
171720,2012,1.0,2,0.5
171720,2014,1.0,1,1.0
171720,2018,0.0,1,0.0
171720,2019,1.0,2,0.5
171750,2012,2.0,4,0.5
171750,2013,3.0,4,0.75
171750,2014,2.0,5,0.4
171750,2015,1.0,1,1.0
171750,2016,3.0,3,1.0
171750,2017,1.0,4,0.25
171750,2018,1.0,3,0.3333333333333333
171750,2019,0.0,2,0.0
171780,2012,2.0,2,1.0
171780,2016,2.0,2,1.0
171780,2017,3.0,4,0.75
171780,2018,1.0,2,0.5
171780,2019,1.0,2,0.5
171790,2012,1.0,2,0.5
171790,2013,0.0,2,0.0
171790,2015,2.0,2,1.0
171790,2016,1.0,1,1.0
171790,2018,0.0,2,0.0
171790,2019,1.0,2,0.5
171800,2012,1.0,1,1.0
171800,2016,1.0,1,1.0
171800,2017,1.0,2,0.5
171800,2018,0.0,1,0.0
171820,2012,19.0,25,0.76
171820,2013,8.0,15,0.5333333333333333
171820,2014,17.0,20,0.85
171820,2015,7.0,22,0.3181818181818182
171820,2016,9.0,19,0.47368421052631576
171820,2017,9.0,14,0.6428571428571429
171820,2018,8.0,24,0.3333333333333333
171820,2019,10.0,24,0.4166666666666667
171830,2013,3.0,4,0.75
171830,2014,1.0,2,0.5
171830,2015,1.0,3,0.3333333333333333
171830,2016,2.0,5,0.4
171830,2018,0.0,2,0.0
171830,2019,2.0,4,0.5
171840,2012,1.0,1,1.0
171840,2013,1.0,2,0.5
171840,2014,1.0,2,0.5
171840,2017,1.0,1,1.0
171840,2018,1.0,1,1.0
171845,2012,0.0,1,0.0
171845,2014,1.0,1,1.0
171845,2015,0.0,3,0.0
171845,2018,1.0,1,1.0
171845,2019,0.0,1,0.0
171850,2012,2.0,2,1.0
171850,2013,1.0,1,1.0
171850,2014,0.0,1,0.0
171850,2015,0.0,1,0.0
171850,2017,1.0,1,1.0
171850,2019,0.0,1,0.0
171855,2015,0.0,2,0.0
171855,2016,2.0,2,1.0
171855,2017,1.0,1,1.0
171855,2018,0.0,1,0.0
171855,2019,1.0,1,1.0
171865,2013,1.0,1,1.0
171870,2013,0.0,2,0.0
171870,2014,1.0,1,1.0
171870,2015,0.0,1,0.0
171870,2016,2.0,2,1.0
171870,2017,2.0,2,1.0
171870,2018,1.0,1,1.0
171875,2012,1.0,2,0.5
171875,2014,1.0,1,1.0
171875,2015,1.0,1,1.0
171875,2016,1.0,1,1.0
171875,2017,2.0,2,1.0
171875,2019,0.0,1,0.0
171880,2012,1.0,2,0.5
171880,2014,0.0,2,0.0
171880,2016,0.0,3,0.0
171880,2017,1.0,1,1.0
171880,2018,1.0,2,0.5
171880,2019,1.0,1,1.0
171884,2012,2.0,2,1.0
171884,2013,1.0,2,0.5
171884,2014,1.0,2,0.5
171884,2015,0.0,2,0.0
171884,2017,0.0,1,0.0
171884,2018,1.0,2,0.5
171886,2012,0.0,2,0.0
171886,2013,2.0,3,0.6666666666666666
171886,2014,1.0,4,0.25
171886,2015,0.0,1,0.0
171886,2017,1.0,2,0.5
171886,2018,0.0,1,0.0
171886,2019,3.0,6,0.5
171888,2014,2.0,2,1.0
171888,2015,1.0,1,1.0
171888,2016,1.0,1,1.0
171888,2018,1.0,1,1.0
171889,2012,2.0,2,1.0
171889,2014,0.0,1,0.0
171889,2016,0.0,1,0.0
171889,2018,1.0,1,1.0
171890,2013,1.0,2,0.5
171890,2014,0.0,2,0.0
171890,2015,4.0,4,1.0
171890,2016,2.0,2,1.0
171890,2017,0.0,1,0.0
171890,2018,0.0,2,0.0
171890,2019,2.0,2,1.0
171900,2015,1.0,2,0.5
171900,2016,1.0,3,0.3333333333333333
171900,2019,1.0,2,0.5
172000,2012,1.0,1,1.0
172000,2013,0.0,1,0.0
172000,2015,0.0,2,0.0
172000,2017,1.0,1,1.0
172000,2019,0.0,1,0.0
172010,2012,2.0,3,0.6666666666666666
172010,2013,0.0,1,0.0
172010,2014,2.0,2,1.0
172010,2016,1.0,1,1.0
172010,2017,1.0,1,1.0
172010,2019,0.0,1,0.0
172015,2012,0.0,1,0.0
172015,2013,1.0,1,1.0
172020,2012,1.0,6,0.16666666666666666
172020,2013,0.0,3,0.0
172020,2014,2.0,4,0.5
172020,2015,0.0,3,0.0
172020,2016,0.0,1,0.0
172020,2017,0.0,3,0.0
172020,2018,1.0,6,0.16666666666666666
172025,2012,3.0,4,0.75
172025,2014,0.0,1,0.0
172025,2015,2.0,3,0.6666666666666666
172025,2016,2.0,2,1.0
172025,2017,2.0,2,1.0
172025,2018,1.0,1,1.0
172030,2013,0.0,1,0.0
172030,2017,3.0,3,1.0
172030,2018,1.0,5,0.2
172049,2012,1.0,1,1.0
172049,2013,1.0,2,0.5
172049,2014,1.0,2,0.5
172049,2015,1.0,2,0.5
172049,2016,2.0,2,1.0
172049,2017,1.0,2,0.5
172065,2012,2.0,2,1.0
172065,2013,0.0,2,0.0
172065,2014,1.0,1,1.0
172065,2015,1.0,2,0.5
172065,2016,2.0,2,1.0
172065,2017,1.0,2,0.5
172065,2018,1.0,3,0.3333333333333333
172065,2019,3.0,4,0.75
172080,2012,1.0,1,1.0
172080,2013,1.0,4,0.25
172080,2014,2.0,7,0.2857142857142857
172080,2015,1.0,3,0.3333333333333333
172080,2016,0.0,1,0.0
172080,2017,2.0,3,0.6666666666666666
172080,2018,0.0,2,0.0
172080,2019,1.0,2,0.5
172085,2012,1.0,1,1.0
172085,2013,0.0,1,0.0
172085,2016,1.0,1,1.0
172085,2017,0.0,1,0.0
172085,2018,0.0,1,0.0
172085,2019,1.0,1,1.0
172090,2012,4.0,5,0.8
172090,2013,2.0,4,0.5
172090,2014,1.0,4,0.25
172090,2015,2.0,5,0.4
172090,2016,5.0,5,1.0
172090,2017,1.0,3,0.3333333333333333
172090,2018,1.0,2,0.5
172090,2019,1.0,4,0.25
172093,2014,0.0,1,0.0
172093,2016,1.0,1,1.0
172093,2019,1.0,1,1.0
172097,2012,1.0,1,1.0
172097,2013,1.0,2,0.5
172097,2014,0.0,2,0.0
172097,2015,0.0,2,0.0
172097,2016,1.0,1,1.0
172097,2017,1.0,2,0.5
172097,2019,0.0,1,0.0
172100,2012,74.0,82,0.9024390243902439
172100,2013,79.0,86,0.9186046511627907
172100,2014,80.0,86,0.9302325581395349
172100,2015,90.0,96,0.9375
172100,2016,67.0,69,0.9710144927536232
172100,2017,70.0,87,0.8045977011494253
172100,2018,76.0,82,0.926829268292683
172100,2019,72.0,80,0.9
172110,2012,2.0,2,1.0
172110,2013,2.0,4,0.5
172110,2014,2.0,2,1.0
172110,2015,1.0,2,0.5
172110,2016,1.0,2,0.5
172110,2017,1.0,3,0.3333333333333333
172110,2018,0.0,2,0.0
172110,2019,2.0,3,0.6666666666666666
172120,2012,0.0,3,0.0
172120,2013,4.0,9,0.4444444444444444
172120,2014,2.0,4,0.5
172120,2015,4.0,12,0.3333333333333333
172120,2016,1.0,7,0.14285714285714285
172120,2017,4.0,9,0.4444444444444444
172120,2018,4.0,6,0.6666666666666666
172120,2019,2.0,5,0.4
172125,2012,1.0,1,1.0
172125,2016,1.0,1,1.0
172130,2014,0.0,1,0.0
172130,2016,0.0,1,0.0
172208,2012,2.0,2,1.0
172208,2013,2.0,5,0.4
172208,2014,4.0,6,0.6666666666666666
172208,2015,1.0,5,0.2
172208,2016,2.0,2,1.0
172208,2017,1.0,1,1.0
172208,2019,4.0,4,1.0
172210,2012,5.0,6,0.8333333333333334
172210,2013,1.0,6,0.16666666666666666
172210,2014,6.0,7,0.8571428571428571
172210,2015,3.0,7,0.42857142857142855
172210,2016,2.0,5,0.4
172210,2017,1.0,3,0.3333333333333333
172210,2018,1.0,4,0.25
172210,2019,5.0,7,0.7142857142857143
210000,2012,0.0,3,0.0
210000,2013,0.0,3,0.0
210000,2014,0.0,1,0.0
210000,2015,0.0,1,0.0
210000,2016,1.0,4,0.25
210000,2017,0.0,2,0.0
210000,2018,1.0,4,0.25
210000,2019,0.0,1,0.0
210005,2012,0.0,30,0.0
210005,2013,1.0,44,0.022727272727272728
210005,2014,0.0,34,0.0
210005,2015,0.0,20,0.0
210005,2016,2.0,36,0.05555555555555555
210005,2017,1.0,43,0.023255813953488372
210005,2018,0.0,30,0.0
210005,2019,0.0,27,0.0
210010,2012,0.0,3,0.0
210010,2013,0.0,1,0.0
210010,2014,2.0,4,0.5
210010,2015,2.0,3,0.6666666666666666
210010,2016,2.0,3,0.6666666666666666
210010,2017,0.0,5,0.0
210010,2018,0.0,3,0.0
210010,2019,0.0,1,0.0
210015,2012,0.0,2,0.0
210015,2013,1.0,2,0.5
210015,2014,0.0,1,0.0
210015,2015,2.0,5,0.4
210015,2016,0.0,4,0.0
210015,2017,0.0,4,0.0
210015,2018,0.0,3,0.0
210015,2019,0.0,1,0.0
210020,2012,1.0,4,0.25
210020,2013,2.0,6,0.3333333333333333
210020,2014,1.0,5,0.2
210020,2015,2.0,10,0.2
210020,2016,2.0,7,0.2857142857142857
210020,2017,1.0,6,0.16666666666666666
210020,2018,0.0,3,0.0
210020,2019,1.0,3,0.3333333333333333
210030,2012,2.0,8,0.25
210030,2013,1.0,5,0.2
210030,2014,2.0,3,0.6666666666666666
210030,2015,7.0,14,0.5
210030,2016,6.0,13,0.46153846153846156
210030,2017,5.0,10,0.5
210030,2018,2.0,5,0.4
210030,2019,3.0,6,0.5
210040,2012,0.0,1,0.0
210040,2013,0.0,2,0.0
210040,2014,1.0,2,0.5
210040,2015,0.0,2,0.0
210040,2016,0.0,1,0.0
210040,2017,0.0,3,0.0
210040,2018,0.0,2,0.0
210040,2019,0.0,2,0.0
210043,2012,0.0,8,0.0
210043,2013,2.0,18,0.1111111111111111
210043,2014,1.0,9,0.1111111111111111
210043,2015,0.0,7,0.0
210043,2016,1.0,8,0.125
210043,2017,1.0,10,0.1
210043,2018,0.0,7,0.0
210043,2019,0.0,10,0.0
210047,2012,0.0,9,0.0
210047,2013,0.0,6,0.0
210047,2014,2.0,7,0.2857142857142857
210047,2015,1.0,8,0.125
210047,2016,1.0,13,0.07692307692307693
210047,2017,3.0,7,0.42857142857142855
210047,2018,2.0,7,0.2857142857142857
210047,2019,0.0,3,0.0
210050,2012,0.0,3,0.0
210050,2013,0.0,4,0.0
210050,2015,0.0,5,0.0
210050,2016,0.0,1,0.0
210050,2017,0.0,3,0.0
210050,2018,0.0,2,0.0
210050,2019,0.0,4,0.0
210055,2012,0.0,2,0.0
210055,2015,1.0,4,0.25
210055,2016,0.0,3,0.0
210055,2017,1.0,1,1.0
210055,2019,0.0,4,0.0
210060,2012,3.0,13,0.23076923076923078
210060,2013,1.0,13,0.07692307692307693
210060,2014,2.0,14,0.14285714285714285
210060,2015,0.0,13,0.0
210060,2016,10.0,17,0.5882352941176471
210060,2017,2.0,17,0.11764705882352941
210060,2018,7.0,12,0.5833333333333334
210060,2019,4.0,7,0.5714285714285714
210070,2012,0.0,3,0.0
210070,2013,0.0,9,0.0
210070,2014,0.0,3,0.0
210070,2015,1.0,7,0.14285714285714285
210070,2016,1.0,9,0.1111111111111111
