CODMUNRES,Ano,Qtd_Obitos_Investigados,Qtd_Total,Ratio
320100,2015,1,1,1.0
320100,2016,5,7,0.7142857142857143
320100,2017,2,6,0.3333333333333333
320100,2018,1,3,0.3333333333333333
320100,2019,5,6,0.8333333333333334
320110,2012,2,3,0.6666666666666666
320110,2013,6,7,0.8571428571428571
320110,2014,2,3,0.6666666666666666
320110,2015,4,5,0.8
320110,2016,6,6,1.0
320110,2017,4,6,0.6666666666666666
320110,2018,0,2,0.0
320110,2019,4,4,1.0
320115,2012,5,5,1.0
320115,2013,2,6,0.3333333333333333
320115,2014,4,8,0.5
320115,2015,2,2,1.0
320115,2016,0,1,0.0
320115,2017,0,2,0.0
320115,2018,3,3,1.0
320115,2019,3,3,1.0
320120,2012,55,60,0.9166666666666666
320120,2013,71,75,0.9466666666666668
320120,2014,80,82,0.975609756097561
320120,2015,61,64,0.953125
320120,2016,69,70,0.9857142857142858
320120,2017,65,69,0.9420289855072465
320120,2018,63,63,1.0
320120,2019,49,49,1.0
320130,2012,81,151,0.5364238410596026
320130,2013,101,152,0.6644736842105263
320130,2014,33,157,0.2101910828025477
320130,2015,81,124,0.6532258064516129
320130,2016,78,131,0.5954198473282443
320130,2017,78,142,0.5492957746478874
320130,2018,125,140,0.8928571428571429
320130,2019,134,139,0.9640287769784172
320140,2012,10,10,1.0
320140,2013,8,9,0.8888888888888888
320140,2014,12,12,1.0
320140,2015,9,9,1.0
320140,2016,12,13,0.9230769230769232
320140,2017,12,12,1.0
320140,2018,7,7,1.0
320140,2019,9,9,1.0
320150,2012,37,43,0.8604651162790697
320150,2013,30,39,0.7692307692307693
320150,2014,5,37,0.1351351351351351
320150,2015,15,40,0.375
320150,2016,26,38,0.6842105263157895
320150,2017,27,32,0.84375
320150,2018,30,38,0.7894736842105263
320150,2019,32,35,0.9142857142857144
320160,2012,8,10,0.8
320160,2013,11,17,0.6470588235294118
320160,2014,22,23,0.9565217391304348
320160,2015,15,15,1.0
320160,2016,7,9,0.7777777777777778
320160,2017,12,19,0.631578947368421
320160,2018,12,12,1.0
320160,2019,7,11,0.6363636363636364
320170,2012,6,7,0.8571428571428571
320170,2013,3,4,0.75
320170,2014,5,5,1.0
320170,2015,3,4,0.75
320170,2016,2,3,0.6666666666666666
320170,2017,3,3,1.0
320170,2018,3,3,1.0
320170,2019,9,9,1.0
320180,2012,1,1,1.0
320180,2013,1,1,1.0
320180,2014,2,3,0.6666666666666666
320180,2015,0,2,0.0
320180,2016,0,5,0.0
320180,2017,0,2,0.0
320180,2018,0,1,0.0
320180,2019,0,1,0.0
320190,2012,4,6,0.6666666666666666
320190,2013,4,4,1.0
320190,2014,8,10,0.8
320190,2015,4,6,0.6666666666666666
320190,2016,4,9,0.4444444444444444
320190,2017,10,13,0.7692307692307693
320190,2018,6,6,1.0
320190,2019,10,10,1.0
320200,2012,3,3,1.0
320200,2013,1,1,1.0
320200,2014,1,2,0.5
320200,2015,1,3,0.3333333333333333
320200,2016,1,1,1.0
320200,2017,1,1,1.0
320200,2018,1,1,1.0
320210,2012,5,7,0.7142857142857143
320210,2013,2,8,0.25
320210,2014,0,11,0.0
320210,2015,3,11,0.2727272727272727
320210,2016,3,6,0.5
320210,2017,4,5,0.8
320210,2018,0,11,0.0
320210,2019,0,9,0.0
320220,2012,5,7,0.7142857142857143
320220,2013,2,4,0.5
320220,2014,11,14,0.7857142857142857
320220,2015,1,5,0.2
320220,2016,3,5,0.6
320220,2017,8,10,0.8
320220,2018,5,5,1.0
320220,2019,5,5,1.0
320225,2012,2,5,0.4
320225,2013,3,5,0.6
320225,2014,2,4,0.5
320225,2015,0,1,0.0
320225,2016,2,4,0.5
320225,2017,4,5,0.8
320225,2018,3,4,0.75
320230,2012,9,10,0.9
320230,2013,6,6,1.0
320230,2014,11,11,1.0
320230,2015,15,15,1.0
320230,2016,10,11,0.9090909090909092
320230,2017,13,15,0.8666666666666667
320230,2018,13,13,1.0
320230,2019,6,7,0.8571428571428571
320240,2012,22,49,0.4489795918367347
320240,2013,31,38,0.8157894736842105
320240,2014,45,51,0.8823529411764706
320240,2015,28,40,0.7
320240,2016,29,38,0.7631578947368421
320240,2017,19,33,0.5757575757575758
320240,2018,33,36,0.9166666666666666
320240,2019,33,33,1.0
320245,2012,2,5,0.4
320245,2013,5,6,0.8333333333333334
320245,2014,5,6,0.8333333333333334
320245,2015,3,4,0.75
320245,2016,5,10,0.5
320245,2017,13,14,0.9285714285714286
320245,2018,6,6,1.0
320245,2019,4,5,0.8
320250,2012,2,6,0.3333333333333333
320250,2013,4,5,0.8
320250,2014,4,5,0.8
320250,2015,2,4,0.5
320250,2016,0,1,0.0
320250,2017,2,2,1.0
320250,2018,7,7,1.0
320250,2019,2,2,1.0
320255,2012,1,2,0.5
320255,2013,0,2,0.0
320255,2014,0,4,0.0
320255,2015,0,2,0.0
320255,2016,0,3,0.0
320255,2017,1,6,0.1666666666666666
320255,2019,0,3,0.0
320260,2012,7,7,1.0
320260,2013,1,1,1.0
320260,2014,2,2,1.0
320260,2015,6,6,1.0
320260,2016,2,2,1.0
320260,2017,2,2,1.0
320260,2018,3,3,1.0
320260,2019,2,2,1.0
320265,2012,4,7,0.5714285714285714
320265,2013,1,2,0.5
320265,2014,7,8,0.875
320265,2015,4,4,1.0
320265,2016,7,8,0.875
320265,2017,3,3,1.0
320265,2018,5,5,1.0
320270,2012,3,3,1.0
320270,2013,3,4,0.75
320270,2014,2,3,0.6666666666666666
320270,2015,5,6,0.8333333333333334
320270,2016,2,3,0.6666666666666666
320270,2017,1,3,0.3333333333333333
320270,2018,3,3,1.0
320270,2019,3,3,1.0
320280,2012,12,13,0.9230769230769232
320280,2013,11,12,0.9166666666666666
320280,2014,4,7,0.5714285714285714
320280,2015,8,9,0.8888888888888888
320280,2016,18,19,0.9473684210526316
320280,2017,10,10,1.0
320280,2018,12,12,1.0
320280,2019,15,18,0.8333333333333334
320290,2012,2,2,1.0
320290,2013,3,4,0.75
320290,2014,3,4,0.75
320290,2015,1,1,1.0
320290,2016,0,1,0.0
320290,2017,2,5,0.4
320290,2018,5,5,1.0
320290,2019,2,2,1.0
320300,2012,13,14,0.9285714285714286
320300,2013,4,4,1.0
320300,2014,10,11,0.9090909090909092
320300,2015,4,8,0.5
320300,2016,8,9,0.8888888888888888
320300,2017,10,12,0.8333333333333334
320300,2018,8,8,1.0
320300,2019,11,13,0.8461538461538461
320305,2012,6,12,0.5
320305,2013,7,7,1.0
320305,2014,11,12,0.9166666666666666
320305,2015,15,17,0.8823529411764706
320305,2016,11,13,0.8461538461538461
320305,2017,6,7,0.8571428571428571
320305,2018,9,9,1.0
320305,2019,13,13,1.0
320310,2012,4,4,1.0
320310,2013,4,4,1.0
320310,2014,10,11,0.9090909090909092
320310,2015,3,3,1.0
320310,2016,4,4,1.0
320310,2017,4,4,1.0
320310,2018,5,5,1.0
320310,2019,4,6,0.6666666666666666
320313,2012,2,2,1.0
320313,2013,2,3,0.6666666666666666
320313,2014,4,8,0.5
320313,2015,2,5,0.4
320313,2016,2,6,0.3333333333333333
320313,2017,4,6,0.6666666666666666
320313,2018,5,5,1.0
320313,2019,2,2,1.0
320316,2012,3,4,0.75
320316,2013,0,2,0.0
320316,2014,2,3,0.6666666666666666
320316,2015,2,3,0.6666666666666666
320316,2016,3,3,1.0
320316,2017,0,1,0.0
320316,2018,0,3,0.0
320316,2019,1,1,1.0
320320,2012,48,55,0.8727272727272727
320320,2013,45,48,0.9375
320320,2014,60,62,0.967741935483871
320320,2015,45,62,0.7258064516129032
320320,2016,50,52,0.9615384615384616
320320,2017,47,52,0.903846153846154
320320,2018,65,68,0.9558823529411764
320320,2019,59,59,1.0
320330,2012,1,8,0.125
320330,2013,0,6,0.0
320330,2014,3,4,0.75
320330,2015,2,5,0.4
320330,2016,6,7,0.8571428571428571
320330,2017,2,3,0.6666666666666666
320330,2018,4,8,0.5
320330,2019,0,4,0.0
320332,2012,11,12,0.9166666666666666
320332,2013,9,11,0.8181818181818182
320332,2014,7,7,1.0
320332,2015,2,8,0.25
320332,2016,7,8,0.875
320332,2017,19,20,0.95
320332,2018,12,13,0.9230769230769232
320332,2019,3,5,0.6
320334,2012,3,5,0.6
320334,2013,9,9,1.0
320334,2015,3,6,0.5
320334,2016,1,3,0.3333333333333333
320334,2017,1,2,0.5
320334,2018,7,7,1.0
320334,2019,3,3,1.0
320335,2012,4,4,1.0
320335,2013,1,3,0.3333333333333333
320335,2014,0,1,0.0
320335,2015,2,3,0.6666666666666666
320335,2016,4,6,0.6666666666666666
320335,2017,3,3,1.0
320335,2018,2,2,1.0
320335,2019,2,2,1.0
320340,2012,7,7,1.0
320340,2013,9,9,1.0
320340,2014,5,5,1.0
320340,2015,5,6,0.8333333333333334
320340,2016,6,7,0.8571428571428571
320340,2017,6,7,0.8571428571428571
320340,2018,7,7,1.0
320340,2019,7,9,0.7777777777777778
320350,2012,8,8,1.0
320350,2013,9,11,0.8181818181818182
320350,2014,2,2,1.0
320350,2015,10,10,1.0
320350,2016,12,12,1.0
320350,2017,7,7,1.0
320350,2018,5,5,1.0
320350,2019,11,11,1.0
320360,2012,2,4,0.5
320360,2013,1,3,0.3333333333333333
320360,2014,2,2,1.0
320360,2015,2,3,0.6666666666666666
320360,2016,2,2,1.0
320360,2017,4,4,1.0
320360,2018,1,1,1.0
320360,2019,2,2,1.0
320370,2012,4,4,1.0
320370,2013,6,6,1.0
320370,2014,4,5,0.8
320370,2015,6,6,1.0
320370,2016,1,1,1.0
320370,2017,6,6,1.0
320370,2018,8,8,1.0
320370,2019,5,5,1.0
320380,2012,4,4,1.0
320380,2013,4,4,1.0
320380,2014,7,7,1.0
320380,2015,2,2,1.0
320380,2016,1,3,0.3333333333333333
320380,2017,2,7,0.2857142857142857
320380,2018,0,3,0.0
320380,2019,2,2,1.0
320390,2012,10,14,0.7142857142857143
320390,2013,10,23,0.4347826086956521
320390,2014,18,21,0.8571428571428571
320390,2015,15,18,0.8333333333333334
320390,2016,21,22,0.9545454545454546
320390,2017,12,14,0.8571428571428571
320390,2018,21,21,1.0
320390,2019,15,18,0.8333333333333334
320400,2012,2,9,0.2222222222222222
320400,2013,3,9,0.3333333333333333
320400,2014,1,4,0.25
320400,2015,4,10,0.4
320400,2016,2,4,0.5
320400,2017,5,5,1.0
320400,2018,4,4,1.0
320400,2019,4,4,1.0
320405,2012,9,11,0.8181818181818182
320405,2013,4,6,0.6666666666666666
320405,2014,7,8,0.875
320405,2015,12,15,0.8
320405,2016,6,7,0.8571428571428571
320405,2017,5,5,1.0
320405,2018,7,7,1.0
320405,2019,4,5,0.8
320410,2012,10,12,0.8333333333333334
320410,2013,7,10,0.7
320410,2014,10,10,1.0
320410,2015,19,19,1.0
320410,2016,7,7,1.0
320410,2017,13,14,0.9285714285714286
320410,2018,10,10,1.0
320410,2019,14,17,0.8235294117647058
320420,2012,4,5,0.8
320420,2013,3,3,1.0
320420,2014,6,7,0.8571428571428571
320420,2015,4,5,0.8
320420,2016,7,7,1.0
320420,2017,5,6,0.8333333333333334
320420,2018,5,5,1.0
320420,2019,5,5,1.0
320425,2012,1,3,0.3333333333333333
320425,2013,3,4,0.75
320425,2014,2,2,1.0
320425,2015,1,1,1.0
320425,2016,2,3,0.6666666666666666
320425,2017,1,1,1.0
320425,2018,2,2,1.0
320425,2019,4,4,1.0
320430,2012,5,6,0.8333333333333334
320430,2013,7,7,1.0
320430,2015,1,1,1.0
320430,2016,4,4,1.0
320430,2017,2,2,1.0
320430,2018,2,2,1.0
320430,2019,1,1,1.0
320435,2012,3,3,1.0
320435,2013,5,5,1.0
320435,2014,8,8,1.0
320435,2015,2,3,0.6666666666666666
320435,2016,5,8,0.625
320435,2017,2,2,1.0
320435,2018,3,3,1.0
320435,2019,3,3,1.0
320440,2012,5,5,1.0
320440,2013,1,1,1.0
320440,2014,7,7,1.0
320440,2015,3,3,1.0
320440,2016,3,4,0.75
320440,2017,1,1,1.0
320440,2018,6,6,1.0
320440,2019,6,6,1.0
320450,2012,0,2,0.0
320450,2013,1,3,0.3333333333333333
320450,2014,2,2,1.0
320450,2015,3,7,0.4285714285714285
320450,2016,3,4,0.75
320450,2017,1,2,0.5
320450,2018,5,5,1.0
320450,2019,3,3,1.0
320455,2012,7,8,0.875
320455,2013,10,12,0.8333333333333334
320455,2014,8,10,0.8
320455,2015,14,18,0.7777777777777778
320455,2016,8,14,0.5714285714285714
320455,2017,6,11,0.5454545454545454
320455,2018,5,9,0.5555555555555556
320455,2019,11,12,0.9166666666666666
320460,2012,6,7,0.8571428571428571
320460,2013,2,3,0.6666666666666666
320460,2014,14,14,1.0
320460,2015,2,3,0.6666666666666666
320460,2016,0,3,0.0
320460,2017,0,6,0.0
320460,2018,5,6,0.8333333333333334
320460,2019,3,3,1.0
320465,2012,1,2,0.5
320465,2013,3,3,1.0
320465,2014,1,4,0.25
320465,2015,2,2,1.0
320465,2016,0,2,0.0
320465,2017,1,1,1.0
320465,2018,0,1,0.0
320465,2019,0,5,0.0
320470,2012,8,11,0.7272727272727273
320470,2013,13,15,0.8666666666666667
320470,2014,5,8,0.625
320470,2015,6,11,0.5454545454545454
320470,2016,5,12,0.4166666666666667
320470,2017,14,15,0.9333333333333332
320470,2018,14,14,1.0
320470,2019,10,11,0.9090909090909092
320480,2012,4,5,0.8
320480,2013,3,3,1.0
320480,2014,8,8,1.0
320480,2015,2,2,1.0
320480,2017,5,7,0.7142857142857143
320480,2018,6,6,1.0
320480,2019,1,2,0.5
320490,2012,38,51,0.7450980392156863
320490,2013,46,54,0.8518518518518519
320490,2014,43,45,0.9555555555555556
320490,2015,39,48,0.8125
320490,2016,40,45,0.8888888888888888
320490,2017,45,50,0.9
320490,2018,36,37,0.972972972972973
320490,2019,41,49,0.8367346938775511
320495,2012,3,3,1.0
320495,2013,2,4,0.5
320495,2015,2,4,0.5
320495,2016,0,2,0.0
320495,2017,2,3,0.6666666666666666
320495,2018,1,2,0.5
320495,2019,0,2,0.0
320500,2012,165,180,0.9166666666666666
320500,2013,149,176,0.8465909090909091
320500,2014,155,163,0.950920245398773
320500,2015,151,163,0.9263803680981596
320500,2016,144,169,0.8520710059171598
320500,2017,98,147,0.6666666666666666
320500,2018,129,132,0.9772727272727272
320500,2019,125,164,0.7621951219512195
320501,2012,4,10,0.4
320501,2013,6,10,0.6
320501,2014,1,8,0.125
320501,2015,8,14,0.5714285714285714
320501,2016,5,5,1.0
320501,2017,5,5,1.0
320501,2018,7,10,0.7
320501,2019,5,5,1.0
320503,2012,2,4,0.5
320503,2013,8,8,1.0
320503,2014,5,5,1.0
320503,2015,9,10,0.9
320503,2016,7,7,1.0
320503,2017,7,7,1.0
320503,2018,10,11,0.9090909090909092
320503,2019,3,4,0.75
320506,2012,6,6,1.0
320506,2013,7,7,1.0
320506,2014,7,7,1.0
320506,2015,3,3,1.0
320506,2016,5,6,0.8333333333333334
320506,2017,4,5,0.8
320506,2018,4,4,1.0
320506,2019,8,8,1.0
320510,2012,14,29,0.4827586206896552
320510,2013,31,36,0.8611111111111112
320510,2014,20,20,1.0
320510,2015,17,29,0.5862068965517241
320510,2016,15,22,0.6818181818181818
320510,2017,15,27,0.5555555555555556
320510,2018,31,33,0.9393939393939394
320510,2019,27,27,1.0
320515,2012,0,2,0.0
320515,2013,0,4,0.0
320515,2014,3,3,1.0
320515,2015,3,3,1.0
320515,2016,8,10,0.8
320515,2017,1,1,1.0
320515,2018,4,5,0.8
320515,2019,2,2,1.0
320517,2012,5,6,0.8333333333333334
320517,2013,2,2,1.0
320517,2014,4,6,0.6666666666666666
320517,2015,2,5,0.4
320517,2016,3,8,0.375
320517,2017,2,2,1.0
320517,2018,3,3,1.0
320517,2019,3,6,0.5
320520,2012,92,134,0.6865671641791045
320520,2013,89,139,0.6402877697841727
320520,2014,120,140,0.8571428571428571
320520,2015,81,134,0.6044776119402985
320520,2016,69,106,0.6509433962264151
320520,2017,40,162,0.2469135802469135
320520,2018,113,140,0.8071428571428572
320520,2019,121,125,0.968
320530,2012,90,94,0.9574468085106383
320530,2013,85,87,0.9770114942528736
320530,2014,91,93,0.978494623655914
320530,2015,80,83,0.963855421686747
320530,2016,36,89,0.4044943820224719
320530,2017,77,82,0.9390243902439024
320530,2018,78,79,0.9873417721518988
320530,2019,82,83,0.9879518072289156
330010,2012,36,57,0.631578947368421
330010,2013,58,73,0.7945205479452054
330010,2014,44,53,0.8301886792452831
330010,2015,36,56,0.6428571428571429
330010,2016,48,73,0.6575342465753424
330010,2017,48,61,0.7868852459016393
330010,2018,56,65,0.8615384615384616
330010,2019,66,77,0.8571428571428571
330015,2012,1,7,0.1428571428571428
330015,2013,2,4,0.5
330015,2014,1,3,0.3333333333333333
330015,2015,2,6,0.3333333333333333
330015,2016,1,3,0.3333333333333333
330015,2017,0,2,0.0
330015,2018,0,1,0.0
330015,2019,2,3,0.6666666666666666
330020,2012,9,61,0.1475409836065573
330020,2013,6,45,0.1333333333333333
330020,2014,16,61,0.2622950819672131
330020,2015,9,43,0.2093023255813953
330020,2016,10,47,0.2127659574468085
330020,2017,11,54,0.2037037037037037
330020,2018,6,49,0.1224489795918367
330020,2019,14,51,0.2745098039215686
330022,2012,0,5,0.0
330022,2013,0,5,0.0
330022,2014,2,4,0.5
330022,2015,1,5,0.2
330022,2016,0,5,0.0
330022,2017,2,3,0.6666666666666666
330022,2018,1,5,0.2
330022,2019,1,6,0.1666666666666666
330023,2012,2,16,0.125
330023,2013,4,16,0.25
330023,2014,3,19,0.1578947368421052
330023,2015,2,8,0.25
330023,2016,1,13,0.0769230769230769
330023,2017,3,19,0.1578947368421052
330023,2018,1,9,0.1111111111111111
330023,2019,1,16,0.0625
330025,2012,4,10,0.4
330025,2013,1,7,0.1428571428571428
330025,2014,2,6,0.3333333333333333
330025,2015,4,14,0.2857142857142857
330025,2016,2,17,0.1176470588235294
330025,2017,9,11,0.8181818181818182
330025,2018,2,4,0.5
330025,2019,4,7,0.5714285714285714
330030,2012,19,38,0.5
330030,2013,12,35,0.3428571428571428
330030,2014,3,54,0.0555555555555555
330030,2015,2,33,0.0606060606060606
330030,2016,1,30,0.0333333333333333
330030,2017,32,33,0.9696969696969696
330030,2018,43,47,0.9148936170212766
330030,2019,17,30,0.5666666666666667
330040,2012,18,65,0.2769230769230769
330040,2013,20,63,0.3174603174603174
330040,2014,15,63,0.238095238095238
330040,2015,13,61,0.2131147540983606
330040,2016,69,85,0.8117647058823529
330040,2017,17,66,0.2575757575757575
330040,2018,23,60,0.3833333333333333
330040,2019,16,65,0.2461538461538461
330045,2012,120,255,0.4705882352941176
330045,2013,134,227,0.5903083700440529
330045,2014,147,231,0.6363636363636364
330045,2015,120,201,0.5970149253731343
330045,2016,125,237,0.5274261603375527
330045,2017,145,202,0.7178217821782178
330045,2018,103,229,0.4497816593886463
330045,2019,107,240,0.4458333333333333
330050,2012,1,9,0.1111111111111111
330050,2013,3,8,0.375
330050,2014,2,7,0.2857142857142857
330050,2015,1,6,0.1666666666666666
330050,2016,3,14,0.2142857142857142
330050,2017,3,10,0.3
330050,2018,1,6,0.1666666666666666
330050,2019,0,4,0.0
330060,2012,5,9,0.5555555555555556
330060,2013,9,11,0.8181818181818182
330060,2014,13,19,0.6842105263157895
330060,2015,1,9,0.1111111111111111
330060,2016,11,17,0.6470588235294118
330060,2017,7,19,0.3684210526315789
330060,2018,2,14,0.1428571428571428
330060,2019,1,17,0.0588235294117647
330070,2012,25,79,0.3164556962025316
330070,2013,24,70,0.3428571428571428
330070,2014,12,76,0.1578947368421052
330070,2015,18,81,0.2222222222222222
330070,2016,31,97,0.3195876288659793
330070,2017,10,83,0.1204819277108433
330070,2018,4,73,0.0547945205479452
330070,2019,6,76,0.0789473684210526
330080,2012,17,25,0.68
330080,2013,15,30,0.5
330080,2014,15,26,0.5769230769230769
330080,2015,21,26,0.8076923076923077
330080,2016,10,18,0.5555555555555556
330080,2017,12,23,0.5217391304347826
330080,2018,5,29,0.1724137931034483
330080,2019,0,17,0.0
330090,2012,2,4,0.5
330090,2013,1,5,0.2
330090,2014,0,7,0.0
330090,2015,1,3,0.3333333333333333
330090,2016,3,7,0.4285714285714285
330090,2017,1,5,0.2
330090,2018,2,3,0.6666666666666666
330090,2019,3,6,0.5
330093,2012,5,7,0.7142857142857143
330093,2013,3,4,0.75
330093,2014,1,2,0.5
330093,2015,6,7,0.8571428571428571
330093,2016,5,6,0.8333333333333334
330093,2017,2,5,0.4
330093,2018,3,5,0.6
330093,2019,1,4,0.25
330095,2012,2,4,0.5
330095,2013,0,5,0.0
330095,2014,1,3,0.3333333333333333
330095,2015,0,4,0.0
330095,2016,0,3,0.0
330095,2017,0,5,0.0
330095,2018,0,2,0.0
330095,2019,0,2,0.0
330100,2012,42,210,0.2
330100,2013,46,206,0.2233009708737864
330100,2014,26,183,0.1420765027322404
330100,2015,19,202,0.094059405940594
330100,2016,30,213,0.1408450704225352
330100,2017,154,184,0.8369565217391305
330100,2018,158,219,0.7214611872146118
330100,2019,26,211,0.1232227488151658
330110,2012,1,4,0.25
330110,2013,1,10,0.1
330110,2014,4,11,0.3636363636363636
330110,2015,1,7,0.1428571428571428
330110,2016,3,12,0.25
330110,2017,2,8,0.25
330110,2018,0,7,0.0
330110,2019,0,6,0.0
330115,2012,3,6,0.5
330115,2013,2,4,0.5
330115,2014,0,5,0.0
330115,2015,3,7,0.4285714285714285
330115,2016,2,4,0.5
330115,2017,1,3,0.3333333333333333
330115,2018,1,5,0.2
330115,2019,0,3,0.0
330120,2012,1,4,0.25
330120,2013,2,11,0.1818181818181818
330120,2014,3,7,0.4285714285714285
330120,2015,4,6,0.6666666666666666
330120,2016,5,7,0.7142857142857143
330120,2017,2,5,0.4
330120,2018,2,7,0.2857142857142857
330120,2019,0,6,0.0
330130,2012,3,13,0.2307692307692307
330130,2013,0,15,0.0
330130,2014,3,15,0.2
330130,2015,2,12,0.1666666666666666
330130,2016,7,20,0.35
330130,2017,6,16,0.375
330130,2018,2,12,0.1666666666666666
330130,2019,0,10,0.0
330140,2012,3,12,0.25
330140,2013,4,7,0.5714285714285714
330140,2014,4,9,0.4444444444444444
330140,2015,2,11,0.1818181818181818
330140,2016,2,4,0.5
330140,2017,1,10,0.1
330140,2018,2,8,0.25
330140,2019,0,11,0.0
330150,2012,6,6,1.0
330150,2013,8,13,0.6153846153846154
330150,2014,1,6,0.1666666666666666
330150,2015,3,16,0.1875
330150,2016,2,9,0.2222222222222222
330150,2017,1,4,0.25
330150,2018,0,7,0.0
330150,2019,0,5,0.0
330160,2012,1,5,0.2
330160,2013,0,4,0.0
330160,2014,2,8,0.25
330160,2015,2,5,0.4
330160,2016,1,8,0.125
330160,2017,2,6,0.3333333333333333
330160,2018,1,5,0.2
330160,2019,0,7,0.0
330170,2012,337,416,0.8100961538461539
330170,2013,355,409,0.8679706601466992
330170,2014,395,412,0.95873786407767
330170,2015,323,333,0.96996996996997
330170,2016,366,389,0.9408740359897172
330170,2017,384,406,0.9458128078817734
330170,2018,394,412,0.9563106796116504
330170,2019,382,409,0.9339853300733496
330180,2012,0,2,0.0
330180,2013,1,8,0.125
330180,2014,0,6,0.0
330180,2015,1,6,0.1666666666666666
330180,2016,0,6,0.0
330180,2017,0,6,0.0
330180,2018,1,6,0.1666666666666666
330180,2019,0,4,0.0
330185,2012,18,26,0.6923076923076923
330185,2013,10,16,0.625
330185,2014,20,25,0.8
330185,2015,13,20,0.65
330185,2016,17,20,0.85
330185,2017,13,17,0.7647058823529411
330185,2018,16,24,0.6666666666666666
330185,2019,14,17,0.8235294117647058
330187,2012,4,7,0.5714285714285714
330187,2013,2,9,0.2222222222222222
330187,2014,0,7,0.0
330187,2015,7,11,0.6363636363636364
330187,2016,1,7,0.1428571428571428
330187,2017,0,7,0.0
330187,2018,3,9,0.3333333333333333
330187,2019,2,6,0.3333333333333333
330190,2012,77,91,0.8461538461538461
330190,2013,85,100,0.85
330190,2014,85,107,0.794392523364486
330190,2015,82,95,0.8631578947368421
330190,2016,77,101,0.7623762376237624
330190,2017,65,100,0.65
330190,2018,86,117,0.7350427350427351
330190,2019,95,100,0.95
330200,2012,24,60,0.4
330200,2013,21,50,0.42
330200,2014,31,55,0.5636363636363636
330200,2015,29,64,0.453125
330200,2016,29,67,0.4328358208955223
330200,2017,44,84,0.5238095238095238
330200,2018,22,70,0.3142857142857143
330200,2019,21,71,0.2957746478873239
330205,2012,3,3,1.0
330205,2013,2,3,0.6666666666666666
330205,2014,2,5,0.4
330205,2015,1,2,0.5
330205,2016,3,5,0.6
330205,2017,6,8,0.75
330205,2018,0,4,0.0
330205,2019,1,4,0.25
330210,2012,2,5,0.4
330210,2013,3,7,0.4285714285714285
330210,2014,4,6,0.6666666666666666
330210,2015,5,12,0.4166666666666667
330210,2016,1,5,0.2
330210,2017,2,5,0.4
330210,2018,2,10,0.2
330210,2019,0,2,0.0
330220,2012,41,45,0.9111111111111112
330220,2013,32,35,0.9142857142857144
330220,2014,35,40,0.875
330220,2015,36,37,0.972972972972973
330220,2016,24,24,1.0
330220,2017,27,30,0.9
330220,2018,35,40,0.875
330220,2019,24,35,0.6857142857142857
330225,2012,8,16,0.5
330225,2013,7,12,0.5833333333333334
330225,2014,7,12,0.5833333333333334
330225,2015,6,8,0.75
330225,2016,7,13,0.5384615384615384
330225,2017,6,14,0.4285714285714285
330225,2018,5,15,0.3333333333333333
330225,2019,2,10,0.2
330227,2012,19,45,0.4222222222222222
330227,2013,24,49,0.4897959183673469
330227,2014,21,46,0.4565217391304347
330227,2015,23,53,0.4339622641509434
330227,2016,16,35,0.4571428571428571
330227,2017,21,40,0.525
330227,2018,16,42,0.3809523809523809
330227,2019,10,44,0.2272727272727272
330230,2012,1,5,0.2
330230,2013,1,1,1.0
330230,2014,2,3,0.6666666666666666
330230,2015,2,5,0.4
330230,2016,4,6,0.6666666666666666
330230,2017,2,3,0.6666666666666666
330230,2019,1,2,0.5
330240,2012,54,92,0.5869565217391305
330240,2013,53,97,0.5463917525773195
330240,2014,67,81,0.8271604938271605
330240,2015,80,91,0.8791208791208791
330240,2016,60,73,0.821917808219178
330240,2017,53,71,0.7464788732394366
330240,2018,69,87,0.7931034482758621
330240,2019,77,96,0.8020833333333334
330245,2012,0,1,0.0
330245,2013,1,2,0.5
330245,2014,0,1,0.0
330245,2015,2,4,0.5
330245,2016,2,3,0.6666666666666666
330245,2017,0,3,0.0
330245,2018,0,6,0.0
330245,2019,0,2,0.0
330250,2012,67,105,0.638095238095238
330250,2013,87,116,0.75
330250,2014,119,131,0.9083969465648856
330250,2015,93,109,0.8532110091743119
330250,2016,100,124,0.8064516129032258
330250,2017,89,108,0.8240740740740741
330250,2018,67,113,0.5929203539823009
330250,2019,87,110,0.7909090909090909
330260,2012,4,15,0.2666666666666666
330260,2013,5,17,0.2941176470588235
330260,2014,4,17,0.2352941176470588
330260,2015,6,15,0.4
330260,2016,7,19,0.3684210526315789
330260,2017,7,22,0.3181818181818182
330260,2018,4,13,0.3076923076923077
330260,2019,1,18,0.0555555555555555
330270,2012,32,40,0.8
330270,2013,18,39,0.4615384615384615
330270,2014,21,56,0.375
330270,2015,33,50,0.66
330270,2016,43,50,0.86
330270,2017,37,43,0.8604651162790697
330270,2018,26,49,0.5306122448979592
330270,2019,38,68,0.5588235294117647
330280,2012,3,8,0.375
330280,2013,0,5,0.0
330280,2014,2,7,0.2857142857142857
330280,2015,1,6,0.1666666666666666
330280,2016,0,7,0.0
330280,2017,0,8,0.0
330280,2018,0,7,0.0
330280,2019,1,5,0.2
330285,2012,52,71,0.7323943661971831
330285,2013,64,75,0.8533333333333334
330285,2014,66,86,0.7674418604651163
330285,2015,68,74,0.918918918918919
